date,date_string,last_transaction_price,max_price,min_price,avg_price,percentage,profit,total_profit,company_code,scaled
2015-01-30,30.1.2015,5150.0,"5.150,00","5.140,00","5.146,95","0,05",101,519.842,ALK,0.04117698824771794
2015-02-02,02.2.2015,5106.0,"5.150,00","5.101,00","5.141,64","-0,10",218,1.120.877,ALK,0.04082497979951519
2015-02-03,03.2.2015,5102.0,"5.105,00","5.101,00","5.101,31","-0,78",183,933.540,ALK,0.04079297903149675
2015-02-04,04.2.2015,5148.0,"5.148,00","5.102,00","5.126,21","0,49",19,97.398,ALK,0.041160987863708726
2015-02-05,05.2.2015,5102.0,"5.120,00","5.102,00","5.106,96","-0,38",68,347.273,ALK,0.04079297903149675
2015-02-06,06.2.2015,5148.0,"5.148,00","5.102,00","5.143,82","0,72",22,113.164,ALK,0.041160987863708726
2015-02-09,09.2.2015,5150.0,"5.150,00","5.120,00","5.127,63","-0,31",126,646.082,ALK,0.04117698824771794
2015-02-10,10.2.2015,5150.0,"5.150,00","5.121,00","5.148,01","0,40",73,375.805,ALK,0.04117698824771794
2015-02-11,11.2.2015,5150.0,"5.151,00","5.130,00","5.149,66","0,03",222,1.143.224,ALK,0.04117698824771794
2015-02-12,12.2.2015,5220.0,"5.220,00","5.150,00","5.208,61","1,14",208,1.083.390,ALK,0.04173700168804051
2015-02-13,13.2.2015,5300.0,"5.300,00","5.249,00","5.260,00","0,99",349,1.835.740,ALK,0.04237701704840916
2015-02-16,16.2.2015,5300.0,"5.300,00","5.252,00","5.296,80","0,70",300,1.589.040,ALK,0.04237701704840916
2015-02-17,17.2.2015,5300.0,"5.300,00","5.253,00","5.294,01","-0,05",386,2.043.487,ALK,0.04237701704840916
2015-02-18,18.2.2015,5280.0,"5.300,00","5.253,00","5.280,21","-0,26",117,617.784,ALK,0.04221701320831699
2015-02-19,19.2.2015,5300.0,"5.300,00","5.280,00","5.299,58","0,37",570,3.020.760,ALK,0.04237701704840916
2015-02-20,20.2.2015,5500.0,"5.500,00","5.316,00","5.478,58","3,38",1.288,7.056.410,ALK,0.04397705544933078
2015-02-23,23.2.2015,5700.0,"5.700,00","5.700,00","5.700,00","4,04",2,11.400,ALK,0.0455770938502524
2015-02-24,24.2.2015,5500.0,"5.700,00","5.499,00","5.501,88","-3,48",178,979.335,ALK,0.04397705544933078
2015-02-25,25.2.2015,5460.0,"5.500,00","5.460,00","5.466,67","-0,64",300,1.640.000,ALK,0.04365704776914646
2015-02-26,26.2.2015,5460.0,"5.460,00","5.410,00","5.457,62","-0,17",210,1.146.100,ALK,0.04365704776914646
2015-02-27,27.2.2015,5500.0,"5.500,00","5.499,00","5.499,96","0,78",1.230,6.764.950,ALK,0.04397705544933078
2015-03-02,02.3.2015,5410.0,"5.500,00","5.410,00","5.499,69","0,00",289,1.589.409,ALK,0.04325703816891605
2015-03-04,04.3.2015,5399.0,"5.415,00","5.399,00","5.400,67","-1,80",759,4.099.105,ALK,0.04316903605686536
2015-03-05,05.3.2015,5350.0,"5.400,00","5.350,00","5.378,41","-0,41",44,236.650,ALK,0.04277702664863956
2015-03-06,06.3.2015,5375.0,"5.390,00","5.370,00","5.379,63","0,02",462,2.485.391,ALK,0.04297703144875477
2015-03-09,09.3.2015,5375.0,"5.375,00","5.360,00","5.371,82","-0,15",137,735.940,ALK,0.04297703144875477
2015-03-10,10.3.2015,5360.0,"5.360,00","5.359,00","5.359,94","-0,22",385,2.063.575,ALK,0.042857028568685646
2015-03-11,11.3.2015,5360.0,"5.360,00","5.350,00","5.359,73","0,00",74,396.620,ALK,0.042857028568685646
2015-03-12,12.3.2015,5360.0,"5.360,00","5.350,00","5.359,35","-0,01",216,1.157.620,ALK,0.042857028568685646
2015-03-13,13.3.2015,5300.0,"5.360,00","5.300,00","5.327,22","-0,60",316,1.683.400,ALK,0.04237701704840916
2015-03-16,16.3.2015,5250.0,"5.300,00","5.250,00","5.275,42","-0,97",120,633.050,ALK,0.041977007448178755
2015-03-17,17.3.2015,5200.0,"5.200,00","5.200,00","5.200,00","-1,43",306,1.591.200,ALK,0.04157699784794835
2015-03-18,18.3.2015,5150.0,"5.199,00","5.100,00","5.148,90","-0,98",5.135,26.439.600,ALK,0.04117698824771794
2015-03-19,19.3.2015,5100.0,"5.100,00","5.100,00","5.100,00","-0,95",595,3.034.500,ALK,0.040776978647487534
2015-03-20,20.3.2015,5100.0,"5.100,00","5.080,00","5.099,87","0,00",1.495,7.624.310,ALK,0.040776978647487534
2015-03-23,23.3.2015,5100.0,"5.100,00","5.098,00","5.099,91","0,00",70,356.994,ALK,0.040776978647487534
2015-03-24,24.3.2015,5000.0,"5.090,00","5.000,00","5.005,51","-1,85",910,4.555.015,ALK,0.03997695944702673
2015-03-25,25.3.2015,5050.0,"5.050,00","5.012,00","5.045,66","0,80",180,908.218,ALK,0.040376969047257134
2015-03-26,26.3.2015,5100.0,"5.101,00","5.051,00","5.097,69","1,03",2.485,12.667.756,ALK,0.040776978647487534
2015-03-27,27.3.2015,5051.0,"5.053,00","5.051,00","5.051,90","-0,90",20,101.038,ALK,0.04038496923926174
2015-03-30,30.3.2015,5100.0,"5.100,00","5.100,00","5.100,00","0,95",35,178.500,ALK,0.040776978647487534
2015-03-31,31.3.2015,5056.0,"5.101,00","5.051,00","5.082,80","-0,34",448,2.277.095,ALK,0.04042497019928478
2015-04-01,01.4.2015,5065.0,"5.066,00","5.065,00","5.065,35","-0,34",31,157.026,ALK,0.04049697192732625
2015-04-02,02.4.2015,5100.0,"5.100,00","5.075,00","5.088,16","0,45",19,96.675,ALK,0.040776978647487534
2015-04-03,03.4.2015,5100.0,"5.100,00","5.100,00","5.100,00","0,23",263,1.341.300,ALK,0.040776978647487534
2015-04-06,06.4.2015,5150.0,"5.150,00","5.100,00","5.140,00","0,78",55,282.700,ALK,0.04117698824771794
2015-04-07,07.4.2015,5150.0,"5.150,00","5.100,00","5.113,33","-0,52",694,3.548.650,ALK,0.04117698824771794
2015-04-08,08.4.2015,5150.0,"5.150,00","5.110,00","5.148,88","0,70",143,736.290,ALK,0.04117698824771794
2015-04-14,14.4.2015,5150.0,"5.150,00","5.130,00","5.133,93","-0,29",56,287.500,ALK,0.04117698824771794
2015-04-15,15.4.2015,5100.0,"5.151,00","5.100,00","5.140,13","0,12",669,3.438.745,ALK,0.040776978647487534
2015-04-16,16.4.2015,5200.0,"5.200,00","5.150,00","5.188,77","0,95",414,2.148.150,ALK,0.04157699784794835
2015-04-17,17.4.2015,5156.0,"5.200,00","5.156,00","5.192,35","0,07",23,119.424,ALK,0.041224989399745594
2015-04-20,20.4.2015,5200.0,"5.200,00","5.199,00","5.199,95","0,15",62,322.397,ALK,0.04157699784794835
2015-04-21,21.4.2015,5100.0,"5.190,00","5.100,00","5.182,31","-0,34",232,1.202.296,ALK,0.040776978647487534
2015-04-22,22.4.2015,4950.0,"5.057,00","4.950,00","4.983,37","-3,84",43,214.285,ALK,0.03957694984679632
2015-04-23,23.4.2015,4850.0,"4.851,00","4.850,00","4.850,22","-2,67",186,902.140,ALK,0.03877693064633551
2015-04-24,24.4.2015,4851.0,"4.851,00","4.851,00","4.851,00","0,02",4,19.404,ALK,0.038784930838340115
2015-04-27,27.4.2015,4870.0,"4.900,00","4.870,00","4.898,33","0,98",18,88.170,ALK,0.03893693448642767
2015-04-28,28.4.2015,4950.0,"4.950,00","4.950,00","4.950,00","1,05",50,247.500,ALK,0.03957694984679632
2015-04-29,29.4.2015,4950.0,"4.950,00","4.950,00","4.950,00","0,00",82,405.900,ALK,0.03957694984679632
2015-04-30,30.4.2015,4950.0,"4.950,00","4.950,00","4.950,00","0,00",76,376.200,ALK,0.03957694984679632
2015-05-04,04.5.2015,4950.0,"4.950,00","4.950,00","4.950,00","0,00",1,4.950,ALK,0.03957694984679632
2015-05-05,05.5.2015,5000.0,"5.000,00","4.950,00","4.996,14","0,93",72,359.722,ALK,0.03997695944702673
2015-05-06,06.5.2015,5000.0,"5.000,00","5.000,00","5.000,00","0,08",86,430.000,ALK,0.03997695944702673
2015-05-07,07.5.2015,4901.0,"4.950,00","4.901,00","4.931,62","-1,37",128,631.248,ALK,0.03918494043857052
2015-05-08,08.5.2015,4902.0,"4.902,00","4.902,00","4.902,00","-0,60",27,132.354,ALK,0.03919294063057513
2015-05-11,11.5.2015,4851.0,"4.906,00","4.851,00","4.891,78","-0,21",144,704.416,ALK,0.038784930838340115
2015-05-12,12.5.2015,4850.0,"4.900,00","4.850,00","4.876,93","-0,30",457,2.228.755,ALK,0.03877693064633551
2015-05-13,13.5.2015,4900.0,"4.900,00","4.890,00","4.899,63","0,47",54,264.580,ALK,0.039176940246565914
2015-05-14,14.5.2015,4850.0,"4.850,00","4.850,00","4.850,00","-1,01",1,4.850,ALK,0.03877693064633551
2015-05-15,15.5.2015,4999.0,"4.999,00","4.880,00","4.918,88","1,42",120,590.265,ALK,0.03996895925502212
2015-05-18,18.5.2015,4950.0,"5.000,00","4.950,00","4.970,36","1,05",84,417.510,ALK,0.03957694984679632
2015-05-19,19.5.2015,4850.0,"4.900,00","4.850,00","4.871,17","-2,00",531,2.586.592,ALK,0.03877693064633551
2015-05-20,20.5.2015,4850.0,"4.850,00","4.849,00","4.849,99","-0,43",524,2.541.395,ALK,0.03877693064633551
2015-05-21,21.5.2015,4875.0,"4.900,00","4.854,00","4.886,09","0,74",161,786.660,ALK,0.038976935446450714
2015-05-22,22.5.2015,4949.0,"4.949,00","4.851,00","4.892,94","0,14",97,474.615,ALK,0.03956894965479171
2015-05-26,26.5.2015,4889.0,"4.900,00","4.851,00","4.858,06","-0,71",54,262.335,ALK,0.03908893813451523
2015-05-27,27.5.2015,4861.0,"4.900,00","4.861,00","4.883,19","0,52",135,659.230,ALK,0.0388649327583862
2015-05-28,28.5.2015,4899.0,"4.899,00","4.861,00","4.877,96","-0,11",23,112.193,ALK,0.039168940054561306
2015-06-01,01.6.2015,4850.0,"4.880,00","4.850,00","4.860,28","-0,36",438,2.128.803,ALK,0.03877693064633551
2015-06-02,02.6.2015,4850.0,"4.850,00","4.849,00","4.849,99","-0,21",170,824.498,ALK,0.03877693064633551
2015-06-03,03.6.2015,4900.0,"4.930,00","4.870,00","4.893,24","0,89",679,3.322.510,ALK,0.039176940246565914
2015-06-04,04.6.2015,4901.0,"4.901,00","4.900,00","4.900,04","0,14",275,1.347.510,ALK,0.03918494043857052
2015-06-05,05.6.2015,4939.0,"4.940,00","4.900,00","4.929,31","0,60",366,1.804.128,ALK,0.03948894773474563
2015-06-08,08.6.2015,4937.0,"4.938,00","4.903,00","4.927,10","-0,04",245,1.207.140,ALK,0.03947294735073641
2015-06-09,09.6.2015,4908.0,"4.940,00","4.908,00","4.931,49","0,09",293,1.444.926,ALK,0.03924094178260278
2015-06-10,10.6.2015,4939.0,"4.939,00","4.910,00","4.922,17","-0,19",12,59.066,ALK,0.03948894773474563
2015-06-11,11.6.2015,4908.0,"4.908,00","4.908,00","4.908,00","-0,29",17,83.436,ALK,0.03924094178260278
2015-06-12,12.6.2015,4939.0,"4.940,00","4.900,00","4.922,31","0,29",299,1.471.772,ALK,0.03948894773474563
2015-06-15,15.6.2015,4901.0,"4.930,00","4.900,00","4.901,82","-0,42",40,196.073,ALK,0.03918494043857052
2015-06-16,16.6.2015,4900.0,"4.900,00","4.900,00","4.900,00","-0,04",43,210.700,ALK,0.039176940246565914
2015-06-17,17.6.2015,4850.0,"4.852,00","4.850,00","4.850,50","-1,01",80,388.040,ALK,0.03877693064633551
2015-06-18,18.6.2015,4811.0,"4.820,00","4.811,00","4.816,23","-0,71",43,207.098,ALK,0.03846492315815579
2015-06-19,19.6.2015,4800.0,"4.830,00","4.800,00","4.806,55","-0,20",143,687.336,ALK,0.03837692104610511
2015-06-22,22.6.2015,4710.0,"4.798,00","4.710,00","4.778,57","-0,58",14,66.900,ALK,0.03765690376569037
2015-06-23,23.6.2015,4770.0,"4.790,00","4.730,00","4.775,09","-0,07",489,2.335.020,ALK,0.03813691528596686
2015-06-24,24.6.2015,4770.0,"4.771,00","4.770,00","4.770,01","-0,11",415,1.979.554,ALK,0.03813691528596686
2015-06-25,25.6.2015,4800.0,"4.800,00","4.770,00","4.798,51","0,60",683,3.277.380,ALK,0.03837692104610511
2015-06-26,26.6.2015,4800.0,"4.800,00","4.771,00","4.786,82","-0,24",140,670.155,ALK,0.03837692104610511
2015-06-29,29.6.2015,4770.0,"4.800,00","4.750,00","4.779,92","-0,14",130,621.390,ALK,0.03813691528596686
2015-06-30,30.6.2015,4780.0,"4.800,00","4.750,00","4.794,09","0,30",195,934.847,ALK,0.03821691720601294
2015-07-01,01.7.2015,4760.0,"4.780,00","4.750,00","4.761,01","-0,69",981,4.670.555,ALK,0.03805691336592078
2015-07-02,02.7.2015,4715.0,"4.760,00","4.715,00","4.759,61","-0,03",116,552.115,ALK,0.037696904725713416
2015-07-03,03.7.2015,4702.0,"4.703,00","4.702,00","4.702,93","-1,19",55,258.661,ALK,0.03759290222965351
2015-07-06,06.7.2015,4700.0,"4.759,00","4.700,00","4.706,10","0,07",123,578.850,ALK,0.037576901845644294
2015-07-07,07.7.2015,4700.0,"4.701,00","4.700,00","4.700,03","-0,13",1.324,6.222.835,ALK,0.037576901845644294
2015-07-08,08.7.2015,4759.0,"4.759,00","4.702,00","4.721,85","0,46",280,1.322.119,ALK,0.03804891317391617
2015-07-09,09.7.2015,4750.0,"4.780,00","4.730,00","4.746,36","0,52",184,873.330,ALK,0.0379769114458747
2015-07-10,10.7.2015,4779.0,"4.779,00","4.750,00","4.765,03","0,39",91,433.618,ALK,0.03820891701400833
2015-07-13,13.7.2015,4779.0,"4.779,00","4.724,00","4.735,94","-0,61",214,1.013.491,ALK,0.03820891701400833
2015-07-14,14.7.2015,4760.0,"4.780,00","4.740,00","4.758,41","0,47",94,447.291,ALK,0.03805691336592078
2015-07-15,15.7.2015,4800.0,"4.800,00","4.771,00","4.798,90","0,85",234,1.122.943,ALK,0.03837692104610511
2015-07-16,16.7.2015,4810.0,"4.845,00","4.810,00","4.822,27","0,49",77,371.315,ALK,0.038456922966151184
2015-07-20,20.7.2015,4850.0,"4.850,00","4.800,00","4.848,52","0,54",208,1.008.493,ALK,0.03877693064633551
2015-07-21,21.7.2015,4898.0,"4.898,00","4.818,00","4.825,81","-0,47",149,719.046,ALK,0.0391609398625567
2015-07-22,22.7.2015,4821.0,"4.821,00","4.820,00","4.820,75","-0,10",60,289.245,ALK,0.038544925078201876
2015-07-23,23.7.2015,4850.0,"4.890,00","4.821,00","4.843,94","0,48",50,242.197,ALK,0.03877693064633551
2015-07-24,24.7.2015,4820.0,"4.820,00","4.820,00","4.820,00","-0,49",20,96.400,ALK,0.03853692488619727
2015-07-27,27.7.2015,4820.0,"4.820,00","4.801,00","4.804,28","-0,33",29,139.324,ALK,0.03853692488619727
2015-07-28,28.7.2015,4890.0,"4.890,00","4.815,00","4.849,30","0,94",279,1.352.955,ALK,0.03909693832651984
2015-07-29,29.7.2015,4850.0,"4.850,00","4.850,00","4.850,00","0,01",48,232.800,ALK,0.03877693064633551
2015-07-30,30.7.2015,4851.0,"4.899,00","4.851,00","4.877,31","0,56",134,653.560,ALK,0.038784930838340115
2015-08-04,04.8.2015,4860.0,"4.860,00","4.855,00","4.856,19","-0,43",63,305.940,ALK,0.03885693256638159
2015-08-05,05.8.2015,4880.0,"4.900,00","4.872,00","4.879,32","0,48",96,468.415,ALK,0.03901693640647375
2015-08-06,06.8.2015,4900.0,"4.900,00","4.866,00","4.874,08","-0,11",105,511.778,ALK,0.039176940246565914
2015-08-07,07.8.2015,4900.0,"4.900,00","4.860,00","4.890,93","0,35",644,3.149.760,ALK,0.039176940246565914
2015-08-10,10.8.2015,4855.0,"4.890,00","4.855,00","4.863,75","-0,56",8,38.910,ALK,0.03881693160635855
2015-08-11,11.8.2015,4860.0,"4.860,00","4.860,00","4.860,00","-0,08",3,14.580,ALK,0.03885693256638159
2015-08-12,12.8.2015,4880.0,"4.881,00","4.880,00","4.880,53","0,42",113,551.500,ALK,0.03901693640647375
2015-08-13,13.8.2015,4880.0,"4.890,00","4.863,00","4.883,62","0,06",140,683.707,ALK,0.03901693640647375
2015-08-14,14.8.2015,4880.0,"4.889,00","4.880,00","4.884,14","0,01",37,180.713,ALK,0.03901693640647375
2015-08-17,17.8.2015,4885.0,"4.886,00","4.880,00","4.880,84","-0,07",289,1.410.564,ALK,0.03905693736649679
2015-08-18,18.8.2015,4901.0,"4.940,00","4.887,00","4.899,85","0,39",61,298.891,ALK,0.03918494043857052
2015-08-19,19.8.2015,4901.0,"4.950,00","4.901,00","4.940,31","0,83",270,1.333.883,ALK,0.03918494043857052
2015-08-20,20.8.2015,4952.0,"4.952,00","4.949,00","4.949,68","0,19",75,371.226,ALK,0.039592950230805536
2015-08-21,21.8.2015,4962.0,"4.970,00","4.960,00","4.965,64","0,32",153,759.743,ALK,0.03967295215085162
2015-08-24,24.8.2015,4950.0,"4.981,00","4.950,00","4.968,75","0,06",711,3.532.782,ALK,0.03957694984679632
2015-08-25,25.8.2015,4900.0,"4.950,00","4.900,00","4.915,27","-1,08",820,4.030.520,ALK,0.039176940246565914
2015-08-26,26.8.2015,4890.0,"4.900,00","4.886,00","4.899,48","-0,32",1.086,5.320.832,ALK,0.03909693832651984
2015-08-27,27.8.2015,4900.0,"4.900,00","4.900,00","4.900,00","0,01",1.230,6.027.000,ALK,0.039176940246565914
2015-08-31,31.8.2015,4890.0,"4.900,00","4.890,00","4.899,35","-0,01",417,2.043.030,ALK,0.03909693832651984
2015-09-01,01.9.2015,4899.0,"4.900,00","4.899,00","4.899,97","0,01",1.218,5.968.160,ALK,0.039168940054561306
2015-09-02,02.9.2015,4860.0,"4.900,00","4.860,00","4.889,71","-0,21",138,674.780,ALK,0.03885693256638159
2015-09-03,03.9.2015,4900.0,"4.900,00","4.850,00","4.870,71","-0,39",287,1.397.894,ALK,0.039176940246565914
2015-09-04,04.9.2015,4900.0,"4.900,00","4.900,00","4.900,00","0,60",133,651.700,ALK,0.039176940246565914
2015-09-07,07.9.2015,4900.0,"4.901,00","4.900,00","4.900,57","0,01",175,857.600,ALK,0.039176940246565914
2015-09-09,09.9.2015,4900.0,"4.900,00","4.900,00","4.900,00","-0,01",132,646.800,ALK,0.039176940246565914
2015-09-10,10.9.2015,4902.0,"4.902,00","4.900,00","4.900,70","0,01",92,450.864,ALK,0.03919294063057513
2015-09-11,11.9.2015,4912.0,"4.912,00","4.902,00","4.904,13","0,07",191,936.688,ALK,0.039272942550621213
2015-09-14,14.9.2015,4949.0,"4.950,00","4.920,00","4.945,73","0,85",449,2.220.632,ALK,0.03956894965479171
2015-09-15,15.9.2015,4920.0,"4.921,00","4.910,00","4.914,76","-0,63",170,835.509,ALK,0.039336944086658075
2015-09-16,16.9.2015,4920.0,"4.920,00","4.920,00","4.920,00","0,11",74,364.080,ALK,0.039336944086658075
2015-09-17,17.9.2015,4950.0,"4.950,00","4.930,00","4.944,22","0,49",77,380.705,ALK,0.03957694984679632
2015-09-18,18.9.2015,4940.0,"4.950,00","4.931,00","4.945,71","0,03",115,568.757,ALK,0.03949694792675024
2015-09-21,21.9.2015,4940.0,"4.951,00","4.940,00","4.947,40","0,03",124,613.477,ALK,0.03949694792675024
2015-09-22,22.9.2015,4980.0,"4.980,00","4.950,00","4.958,23","0,22",95,471.032,ALK,0.039816955606934566
2015-09-23,23.9.2015,4960.0,"4.960,00","4.952,00","4.959,33","0,02",60,297.560,ALK,0.039656951766842405
2015-09-24,24.9.2015,4976.0,"4.998,00","4.975,00","4.982,30","0,46",210,1.046.282,ALK,0.03978495483891613
2015-09-25,25.9.2015,4977.0,"4.977,00","4.977,00","4.977,00","-0,11",4,19.908,ALK,0.039792955030920736
2015-09-28,28.9.2015,4995.0,"4.995,00","4.986,00","4.994,81","0,36",513,2.562.340,ALK,0.03993695848700368
2015-09-29,29.9.2015,4970.0,"4.990,00","4.970,00","4.977,19","-0,35",242,1.204.479,ALK,0.03973695368688848
2015-09-30,30.9.2015,4970.0,"4.970,00","4.970,00","4.970,00","-0,14",10,49.700,ALK,0.03973695368688848
2015-10-01,01.10.2015,4985.0,"4.995,00","4.984,00","4.990,11","0,40",231,1.152.715,ALK,0.039856956566957605
2015-10-02,02.10.2015,5000.0,"5.000,00","4.990,00","4.998,02","0,16",710,3.548.596,ALK,0.03997695944702673
2015-10-05,05.10.2015,5000.0,"5.000,00","4.940,00","4.999,38","0,03",589,2.944.637,ALK,0.03997695944702673
2015-10-06,06.10.2015,5030.0,"5.030,00","5.030,00","5.030,00","0,61",49,246.470,ALK,0.040216965207164966
2015-10-07,07.10.2015,5010.0,"5.030,00","5.005,00","5.005,50","-0,49",1.000,5.005.500,ALK,0.040056961367072805
2015-10-08,08.10.2015,5090.0,"5.090,00","5.040,00","5.072,81","1,34",224,1.136.310,ALK,0.04069697672744146
2015-10-09,09.10.2015,5051.0,"5.100,00","5.050,00","5.058,71","-0,28",217,1.097.739,ALK,0.04038496923926174
2015-10-13,13.10.2015,5052.0,"5.052,00","5.050,00","5.050,67","-0,16",111,560.624,ALK,0.04039296943126635
2015-10-14,14.10.2015,5052.0,"5.053,00","5.050,00","5.051,10","0,01",105,530.366,ALK,0.04039296943126635
2015-10-15,15.10.2015,5052.0,"5.053,00","5.052,00","5.052,04","0,02",233,1.177.126,ALK,0.04039296943126635
2015-10-16,16.10.2015,5052.0,"5.052,00","5.052,00","5.052,00","0,00",32,161.664,ALK,0.04039296943126635
2015-10-19,19.10.2015,5054.0,"5.055,00","5.052,00","5.054,29","0,05",87,439.723,ALK,0.040408969815275565
2015-10-20,20.10.2015,5055.0,"5.055,00","5.054,00","5.054,68","0,01",238,1.203.015,ALK,0.04041697000728017
2015-10-21,21.10.2015,5053.0,"5.053,00","5.050,00","5.050,61","-0,08",155,782.845,ALK,0.04040096962327096
2015-10-22,22.10.2015,5056.0,"5.070,00","5.054,00","5.061,57","0,22",265,1.341.316,ALK,0.04042497019928478
2015-10-26,26.10.2015,5058.0,"5.058,00","5.055,00","5.056,88","-0,09",8,40.455,ALK,0.040440970583293996
2015-10-27,27.10.2015,5051.0,"5.058,00","5.050,00","5.051,16","-0,11",253,1.277.944,ALK,0.04038496923926174
2015-10-28,28.10.2015,5100.0,"5.100,00","5.053,00","5.095,95","0,89",464,2.364.520,ALK,0.040776978647487534
2015-10-29,29.10.2015,5100.0,"5.101,00","5.057,00","5.099,21","0,06",113,576.211,ALK,0.040776978647487534
2015-10-30,30.10.2015,5102.0,"5.150,00","5.102,00","5.118,00","0,37",30,153.540,ALK,0.04079297903149675
2015-11-02,02.11.2015,5150.0,"5.150,00","5.100,00","5.133,08","0,29",229,1.175.476,ALK,0.04117698824771794
2015-11-03,03.11.2015,5156.0,"5.200,00","5.151,00","5.179,18","0,90",110,569.710,ALK,0.041224989399745594
2015-11-04,04.11.2015,5208.0,"5.208,00","5.203,00","5.204,53","0,49",262,1.363.586,ALK,0.04164099938398521
2015-11-05,05.11.2015,5300.0,"5.300,00","5.249,00","5.280,28","1,46",300,1.584.085,ALK,0.04237701704840916
2015-11-06,06.11.2015,5350.0,"5.350,00","5.300,00","5.319,11","0,74",554,2.946.785,ALK,0.04277702664863956
2015-11-09,09.11.2015,5302.0,"5.335,00","5.302,00","5.306,70","-0,23",196,1.040.114,ALK,0.04239301743241838
2015-11-10,10.11.2015,5290.0,"5.302,00","5.200,00","5.297,91","-0,17",721,3.819.790,ALK,0.04229701512836308
2015-11-11,11.11.2015,5300.0,"5.300,00","5.300,00","5.300,00","0,04",150,795.000,ALK,0.04237701704840916
2015-11-12,12.11.2015,5300.0,"5.300,00","5.300,00","5.300,00","0,00",34,180.200,ALK,0.04237701704840916
2015-11-13,13.11.2015,5250.0,"5.250,00","5.250,00","5.250,00","-0,94",15,78.750,ALK,0.041977007448178755
2015-11-16,16.11.2015,5250.0,"5.250,00","5.250,00","5.250,00","0,00",6,31.500,ALK,0.041977007448178755
2015-11-17,17.11.2015,5250.0,"5.250,00","5.250,00","5.250,00","0,00",52,273.000,ALK,0.041977007448178755
2015-11-18,18.11.2015,5250.0,"5.250,00","5.250,00","5.250,00","0,00",312,1.638.000,ALK,0.041977007448178755
